id,slug,year,court,phrase
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,complex
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,object
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,object
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,object
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,complex
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,object
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,object
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,object
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,statu
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,statur
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,statur
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,access
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,access
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,access
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,access
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,tradit
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,object
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,toler
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,tradit
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,access
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,influenc
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,influenc
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,tradit
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,tradit
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,object
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,tradit
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,statu
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,statu
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,statu
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,statu
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,access
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,influenc
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,stigma
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,statu
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,stigma
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,statu
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,statu
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,complex
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,statu
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,statu
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,statu
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,affluenc
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,complex
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,toler
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,access
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,influenc
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,statu
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,tradit
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,object
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,influenc
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,object
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,equal
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,complex
1007852,dupree-v-city-of-chattanooga-tennessee,1973,tned,statu
1007852,dupree-v-city-of-chattanooga-tennessee,1973,tned,equal
1007852,dupree-v-city-of-chattanooga-tennessee,1973,tned,equal
1007973,swann-v-charlotte-mecklenburg-board-of-education,1973,ncwd,equal
1007973,swann-v-charlotte-mecklenburg-board-of-education,1973,ncwd,equal
1007973,swann-v-charlotte-mecklenburg-board-of-education,1973,ncwd,equal
1007973,swann-v-charlotte-mecklenburg-board-of-education,1973,ncwd,equal
1007973,swann-v-charlotte-mecklenburg-board-of-education,1973,ncwd,object
1007973,swann-v-charlotte-mecklenburg-board-of-education,1973,ncwd,complex
1007973,swann-v-charlotte-mecklenburg-board-of-education,1973,ncwd,influenc
1007973,swann-v-charlotte-mecklenburg-board-of-education,1973,ncwd,influenc
1007973,swann-v-charlotte-mecklenburg-board-of-education,1973,ncwd,divers
1007973,swann-v-charlotte-mecklenburg-board-of-education,1973,ncwd,object
1007973,swann-v-charlotte-mecklenburg-board-of-education,1973,ncwd,statu
1007973,swann-v-charlotte-mecklenburg-board-of-education,1973,ncwd,equal
1007973,swann-v-charlotte-mecklenburg-board-of-education,1973,ncwd,complex
1007973,swann-v-charlotte-mecklenburg-board-of-education,1973,ncwd,access
1007973,swann-v-charlotte-mecklenburg-board-of-education,1973,ncwd,access
1007973,swann-v-charlotte-mecklenburg-board-of-education,1973,ncwd,influenc
1007973,swann-v-charlotte-mecklenburg-board-of-education,1973,ncwd,influenc
1007973,swann-v-charlotte-mecklenburg-board-of-education,1973,ncwd,object
1007973,swann-v-charlotte-mecklenburg-board-of-education,1973,ncwd,tradit
1007973,swann-v-charlotte-mecklenburg-board-of-education,1973,ncwd,tradit
1007973,swann-v-charlotte-mecklenburg-board-of-education,1973,ncwd,toler
1007973,swann-v-charlotte-mecklenburg-board-of-education,1973,ncwd,equal
1007973,swann-v-charlotte-mecklenburg-board-of-education,1973,ncwd,equal
1007973,swann-v-charlotte-mecklenburg-board-of-education,1973,ncwd,statu
1007973,swann-v-charlotte-mecklenburg-board-of-education,1973,ncwd,equal
1007973,swann-v-charlotte-mecklenburg-board-of-education,1973,ncwd,equal
1007973,swann-v-charlotte-mecklenburg-board-of-education,1973,ncwd,toler
1007973,swann-v-charlotte-mecklenburg-board-of-education,1973,ncwd,access
1007973,swann-v-charlotte-mecklenburg-board-of-education,1973,ncwd,access
1007973,swann-v-charlotte-mecklenburg-board-of-education,1973,ncwd,access
1007992,furumoto-v-lyman,1973,cand,equal
1007992,furumoto-v-lyman,1973,cand,equal
1007992,furumoto-v-lyman,1973,cand,equal
1007992,furumoto-v-lyman,1973,cand,equal
1007992,furumoto-v-lyman,1973,cand,engag
1007992,furumoto-v-lyman,1973,cand,engag
1007992,furumoto-v-lyman,1973,cand,toler
1007992,furumoto-v-lyman,1973,cand,divers
1007992,furumoto-v-lyman,1973,cand,divers
1007992,furumoto-v-lyman,1973,cand,divers
1007992,furumoto-v-lyman,1973,cand,object
1007992,furumoto-v-lyman,1973,cand,equal
1007992,furumoto-v-lyman,1973,cand,equal
1007992,furumoto-v-lyman,1973,cand,equal
1007992,furumoto-v-lyman,1973,cand,equal
1007992,furumoto-v-lyman,1973,cand,equal
1007992,furumoto-v-lyman,1973,cand,equal
1007992,furumoto-v-lyman,1973,cand,equal
1007992,furumoto-v-lyman,1973,cand,engag
1007992,furumoto-v-lyman,1973,cand,equal
1007992,furumoto-v-lyman,1973,cand,equal
1007992,furumoto-v-lyman,1973,cand,object
1007992,furumoto-v-lyman,1973,cand,equal
1007992,furumoto-v-lyman,1973,cand,equal
1007992,furumoto-v-lyman,1973,cand,engag
1007992,furumoto-v-lyman,1973,cand,object
1008091,pearson-v-townsend,1973,scd,statu
1008091,pearson-v-townsend,1973,scd,statu
1008091,pearson-v-townsend,1973,scd,statu
1008091,pearson-v-townsend,1973,scd,statu
1008091,pearson-v-townsend,1973,scd,tradit
1008091,pearson-v-townsend,1973,scd,influenc
1008091,pearson-v-townsend,1973,scd,tradit
1008091,pearson-v-townsend,1973,scd,statu
